,label,message
2071,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
4292,ham,Call me when u're done...
2685,ham,Yupz... I've oredi booked slots 4 my weekends liao... 
2624,ham,I'm coming home 4 dinner.
4830,ham,"How long before you get reply, just defer admission til next semester"
3165,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
4281,spam,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
1922,ham,No current and food here. I am alone also
4430,ham,Hey they r not watching movie tonight so i'll prob b home early...
239,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
4017,ham,In which place i can get rooms cheap:-)
2174,ham,"Hiya, had a good day? Have you spoken to since the weekend?"
1129,spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
4347,ham,You still around? I could use a half-8th
4202,ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
2389,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
2890,ham,My battery is low babe
3203,ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
4515,ham,"Sure, whenever you show the fuck up &gt;:("
5058,ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
4709,ham,"Did you say bold, then torch later. Or one torch and 2bold?"
4794,ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
3409,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
5176,ham,Company is very good.environment is terrific and food is really nice:)
5214,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
929,ham,Oh all have to come ah?
5354,ham,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
1382,ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
479,ham,"K, can I pick up another 8th when you're done?"
1235,ham,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
1141,ham,Oh:)as usual vijay film or its different?
152,ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
2888,ham,K I'll take care of it
2001,ham,But i'll b going 2 sch on mon. My sis need 2 take smth.
1018,ham,Shall i send that exe to your mail id.
222,ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
1547,ham,Shant disturb u anymore... Jia you...
1790,ham,Takin a shower now but yeah I'll leave when I'm done
1798,ham,Can i get your opinion on something first?
2744,ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
1617,ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
694,ham,Will purchase d stuff today and mail to you. Do you have a po box number?
3549,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
4920,ham,Re your call; You didn't see my facebook huh?
3262,ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
4916,ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
3034,ham,"Aight, lemme know what's up"
2967,ham,"Are you being good, baby? :)"
163,ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
1729,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
4722,ham,"Yup. Anything lor, if u dun wan it's ok..."
5099,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
4435,ham,Sounds great! Im going to sleep now. Have a good night!
332,ham,Maybe i could get book out tomo then return it immediately ..? Or something.
3209,ham,Oops my phone died and I didn't even know. Yeah I like it better.
4037,ham,How are you holding up?
4193,ham,&lt;#&gt;  w jetton ave if you forgot
4209,ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
1203,ham,"Me also da, i feel yesterday night  wait til 2day night dear."
2752,ham,Play w computer? Aiyah i tok 2 u lor?
851,ham,U reach orchard already? U wan 2 go buy tickets first?
1719,ham,"As in missionary hook up, doggy hook up, standing...|"
689,ham,Thanks love. But am i doing torch or bold.
2564,ham,K..k..i'm also fine:)when will you complete the course?
4386,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
1103,ham,Black shirt n blue jeans... I thk i c ü...
1071,ham,"alright, I'll make sure the car is back tonight"
422,spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
1485,ham,"Sorry, I'll call later"
5178,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
2789,ham,Ü got wat to buy tell us then ü no need to come in again.
1986,ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
3376,ham,:) 
2392,ham,PICK UR FONE UP NOW U DUMB?
823,spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
691,ham,Was the farm open?
459,ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
439,ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
4777,ham,Quite lor. But dun tell him wait he get complacent...
4005,ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
2692,ham,Hey tmr meet at bugis 930 ?
2979,ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
1051,ham,Are you available for soiree on June 3rd?
1162,ham,K. I will sent it again
5496,ham,Yes... I trust u to buy new stuff ASAP so I can try it out
3732,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
615,ham,I called and said all to him:)then he have to choose this future.
4771,ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
2374,spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
618,ham,For my family happiness..
2774,spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
5003,ham,You still around? Looking to pick up later
1509,ham,Sounds like something that someone testing me would sayy
4958,ham,I'm vivek:)i got call from your number.
5532,ham,happened here while you were adventuring
52,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
3726,ham,Nothing spl..wat abt u and whr ru?
4139,ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her"
365,ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
5031,ham,Is there coming friday is leave for pongal?do you get any news from your work place.
1025,ham,Hasn't that been the pattern recently crap weekends?
1608,ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
1867,ham,Or ü go buy wif him then i meet ü later can?
4064,ham,How are you. Its been ages. How's abj
842,ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
352,ham,If you're not in my car in an hour and a half I'm going apeshit
135,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p
3245,ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
4129,ham,I dont thnk its a wrong calling between us
4972,ham,Hey come online! Use msn... We are all there
5331,ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
805,ham,K I'll be there before 4.
2740,ham,Are you this much buzy
5537,spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
2116,ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
1877,ham,Watching tv now. I got new job :)
3827,ham,"Goodmorning,my grandfather expired..so am on leave today."
1489,ham,Tell them no need to investigate about me anywhere.
2330,ham,Am surfing online store. For offers do you want to buy any thing.
1147,ham,Babe ? I lost you ... :-(
4040,ham,I cant pick the phone right now. Pls send a message
4049,ham,Lol or I could just starve and lose a pound by the end of the day.
4020,spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
518,spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
3071,ham,I'm now but have to wait till 2 for the bus to pick me.
5191,ham,"Sorry, I'll call later"
2808,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
306,ham,Yup... From what i remb... I think should be can book... 
4300,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
4573,ham,Omg how did u know what I ate?
4879,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
790,ham,Gud mrng dear hav a nice day
3743,ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
2120,ham,I hope you know I'm still mad at you.
1995,ham,Have you been practising your curtsey?
60,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
1747,ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.
5122,ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
4565,ham,Tell me again what your address is
3895,spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
2901,ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
2008,ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
