,label,message
3700,ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...
5110,spam,You have 1 new message. Please call 08715205273
5431,ham,If I was I wasn't paying attention
169,ham,Great escape. I fancy the bridge but needs her lager. See you tomo 
2161,ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
3796,ham,Also remember the beads don't come off. Ever.
1666,ham,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
3693,ham,No i am not having not any movies in my laptop
2712,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
5088,ham,I wont do anything de.
3997,ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
5487,spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
5222,ham,5 nights...We nt staying at port step liao...Too ex
4894,ham,Send me the new number
2513,ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
170,ham,Yes :)it completely in out of form:)clark also utter waste.
291,ham,Hey you told your name to gautham ah?
3889,ham,ok....take care.umma to you too...
1930,spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
5241,ham,Its a part of checking IQ
3590,ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
2577,ham,In sch but neva mind u eat 1st lor..
5420,ham,I dont know oh. Hopefully this month.
5464,ham,I will treasure every moment we spend together...
3314,ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
2954,spam,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
4963,ham,Yup ok...
355,ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
4316,ham,Captain is in our room:)
5492,spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
4198,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
753,ham,Dont gimme that lip caveboy
849,ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
4341,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
3536,ham,I'm at home. Please call
5129,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
2807,ham,Can a not?
4145,ham,That's a shame! Maybe cld meet for few hrs tomo?
4342,ham,Ü all write or wat..
2922,ham,"Yo, any way we could pick something up tonight?"
4028,ham,"Yes, princess. Are you going to make me moan?"
3818,ham,This is my number by vivek..
4119,ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
2022,ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
1303,ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
5037,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
4795,ham,Sorry that was my uncle. I.ll keep in touch
3970,ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
2118,ham,Wish u many many returns of the day.. Happy birthday vikky..
2303,ham,We can make a baby in yo tho
2647,ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
3412,ham,Only once then after ill obey all yours.
4326,ham,Am only searching for good dual sim mobile pa.
1215,ham,I'll text now! All creepy like so he won't think that we forgot
4176,ham,How are you doing. How's the queen. Are you going for the royal wedding
565,ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
641,ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
3176,spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
1858,ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
4266,ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
5398,ham,Hi. Hope you had a good day. Have a better night.
1314,ham,How abt making some of the pics bigger?
2434,ham,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
3389,ham,Same as kallis dismissial in 2nd test:-).
3599,ham,"Aight, we'll head out in a few"
1968,ham,Even i cant close my eyes you are in me our vava playing umma :-D
4111,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
5376,ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
642,ham," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! "
2079,spam,85233 FREE>Ringtone!Reply REAL
3270,ham,Raviyog Peripherals bhayandar east
2289,ham,Dont you have message offer
1086,ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
2219,ham,Nice talking to you! please dont forget my pix :) i want to see all of you...
4719,ham,My uncles in Atlanta. Wish you guys a great semester.
2352,spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 "
4152,ham,Ü comin to fetch us oredi...
265,ham,Why you Dint come with us.
1796,ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
4103,ham,Ok then i will come to ur home after half an hour
2437,ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
249,ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
3541,ham,"I'll get there at 3, unless you guys want me to come some time sooner"
5062,ham,"Sorry, I'll call you  later. I am in meeting sir."
1833,ham,What time is ur flight tmr?
718,ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
1497,ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
1905,ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
1496,ham,Hey gals.. Anyone of u going down to e driving centre tmr?
4982,ham,I said its okay. Sorry
224,ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
3060,ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
1854,ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
3571,spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
2788,ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
4491,ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
3291,ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
3044,ham,Your bill at 3 is £33.65 so thats not bad!
223,ham,"Sorry, I'll call later"
2395,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
360,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
417,ham,Alright i have a new goal now
3867,ham,"Theoretically yeah, he could be able to come"
853,ham,No da if you run that it activate the full version da.
4402,ham,Many times we lose our best ones bcoz we are 
4701,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
4100,ham,If u dun drive then how i go 2 sch.
5524,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
4138,ham,Just got to  &lt;#&gt;
3178,ham,In meeting da. I will call you
2327,ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
1315,ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
693,ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
3834,ham,I had askd u a question some hours before. Its answer
4561,ham,I'm awake oh. What's up.
2872,ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
3497,ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
3621,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
4890,ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
4340,ham,Just got outta class gonna go gym.
553,ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
4619,ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
4452,ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
3900,ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... 
1696,ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
3208,ham,This phone has the weirdest auto correct.
299,ham,I cant pick the phone right now. Pls send a message
68,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
5519,ham,Can you pls send me that company name. In saibaba colany
3045,ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
